,n_track,set_section,artist,track,set_name
585,5,1,Inga Mauer,I've Nothing To Say,2017-04-03 - Objekt - Dekmantel Podcast 116
586,6,1,Treatment,Untitled,2017-04-03 - Objekt - Dekmantel Podcast 116
587,7,1,Meat Beat Manifesto,Retrograde Dub,2017-04-03 - Objekt - Dekmantel Podcast 116
588,8,1,Mysteryman,Pixel Swarm,2017-04-03 - Objekt - Dekmantel Podcast 116
589,9,1,Andreas Dorau,Das Telefon Sagt Jah,2017-04-03 - Objekt - Dekmantel Podcast 116
590,10,1,Matthew Herbert,Megaphone,2017-04-03 - Objekt - Dekmantel Podcast 116
591,11,1,Objekt,Theme From Q,2017-04-03 - Objekt - Dekmantel Podcast 116
592,12,1,Fresh & Low,My Mission,2017-04-03 - Objekt - Dekmantel Podcast 116
593,13,1,Rroxymore,Uchi's House,2017-04-03 - Objekt - Dekmantel Podcast 116
594,14,1,Fabe,Last Chance For Tombola,2017-04-03 - Objekt - Dekmantel Podcast 116
595,15,1,Marcel Dettmann,Tattered,2017-04-03 - Objekt - Dekmantel Podcast 116
596,16,1,Le Car,Fony,2017-04-03 - Objekt - Dekmantel Podcast 116
597,17,1,Hi & Saberhägen,Don't Do It,2017-04-03 - Objekt - Dekmantel Podcast 116
598,18,1,Pearson Sound,Six Congas,2017-04-03 - Objekt - Dekmantel Podcast 116
599,19,1,Simo Cell,Echo Doppler,2017-04-03 - Objekt - Dekmantel Podcast 116
600,20,1,Scorn,Closedown,2017-04-03 - Objekt - Dekmantel Podcast 116
601,21,1,Pampidoo,Ghetto Rock,2017-04-03 - Objekt - Dekmantel Podcast 116
602,22,1,Kero & Gotshell,Perindsor,2017-04-03 - Objekt - Dekmantel Podcast 116
603,23,1,Charles Manier,Reciprocal Altruism,2017-04-03 - Objekt - Dekmantel Podcast 116
604,24,1,Throbbing Gristle,AB/7A,2017-04-03 - Objekt - Dekmantel Podcast 116
605,25,1,Roman Flügel,Dead Idols,2017-04-03 - Objekt - Dekmantel Podcast 116
606,26,1,Grey Area,2,2017-04-03 - Objekt - Dekmantel Podcast 116
607,27,1,dBridge,Cos My Love Is,2017-04-03 - Objekt - Dekmantel Podcast 116
608,28,1,Homemade Weapons,Overcast,2017-04-03 - Objekt - Dekmantel Podcast 116
609,29,1,Sinistarr,"I Pop, I Jit",2017-04-03 - Objekt - Dekmantel Podcast 116
610,30,1,Special Request,Stairfoot Lane Bunker,2017-04-03 - Objekt - Dekmantel Podcast 116
611,31,1,Overlook,Gumshoe,2017-04-03 - Objekt - Dekmantel Podcast 116
612,32,1,DiamonD EyE,Hunter,2017-04-03 - Objekt - Dekmantel Podcast 116
613,33,1,Amit,Second Cut,2017-04-03 - Objekt - Dekmantel Podcast 116
614,34,1,Joe Seven,Ztumble,2017-04-03 - Objekt - Dekmantel Podcast 116
615,35,1,Grey Area,3,2017-04-03 - Objekt - Dekmantel Podcast 116
616,36,1,Vladimir Dubyshkin,Symphony No. 9,2017-04-03 - Objekt - Dekmantel Podcast 116
617,37,1,Little Movies,Gregory Wah,2017-04-03 - Objekt - Dekmantel Podcast 116
618,38,1,Shackleton vs Kasai Allstars,Mukuba Special,2017-04-03 - Objekt - Dekmantel Podcast 116
619,39,1,Stasis,Point Of No Return,2017-04-03 - Objekt - Dekmantel Podcast 116
620,1,1,?,Point Of No Return,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
621,2,1,Beatrice Dillon,Carrier And Mask,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
622,3,1,?,Carrier And Mask,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
623,4,1,Umfang,Ecstatic Layer,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
624,5,1,?,Ecstatic Layer,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
625,6,1,Decon / Recon,DR1,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
626,7,1,Golden Teacher,Like A Hawk,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
627,8,1,?,Like A Hawk,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
628,9,1,Maria Rita,Cântico Brasileiro No. 3,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
629,10,1,Michael Ozone,Hetrotopia,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
630,11,1,?,Hetrotopia,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
631,12,1,?,Hetrotopia,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
632,13,1,Meat Beat Manifesto,Quietus,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
633,14,1,Kassem Mosse,Mpcdeeplivedit,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
634,15,1,?,Mpcdeeplivedit,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
635,16,1,Equiknoxx,Porridge Should Be Brown Not Green,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
636,17,1,?,Porridge Should Be Brown Not Green,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
637,18,1,?,Porridge Should Be Brown Not Green,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
638,19,1,Seba,Ryu,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
639,20,1,?,Ryu,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
640,21,1,Equiknoxx,A Rabbit Spoke To Me When I Woke Up,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
641,22,1,Sam KDC,Templar,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
642,23,1,?,Templar,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
643,24,1,?,Templar,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
644,25,1,?,Templar,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
645,26,1,Lanark Artefax,Touch Absence,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
646,27,1,?,Touch Absence,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
647,28,1,Mori Ra,Water,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
648,29,1,Oscar Sulley And The Uhuru Dance Band,Bukom Mashie,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
649,30,1,?,Bukom Mashie,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
650,31,1,Helm,Olympic Mess,"2017-05-12 - Call Super & Objekt & Sofay - Self Service, Subcity Radio"
651,1,1,Liaisons D,He Chilled Out,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
652,2,1,Sub,Culture Feat. Marcus,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
653,3,1,Frankie Bones,When The Bass Drops,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
654,4,1,Neil Landstrumm,Snowdon,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
655,5,1,Arttu,Walking On A Fine Line,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
656,6,1,Objekt,Theme From Q,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
657,7,1,Digital Domain,I Need Relief,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
658,8,1,Jlin,Hatshepsut,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
659,9,1,I,L.T.B.C.Y.B.,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
660,10,1,Atom™,LTBCYB,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
661,11,1,"Dynamo Dreesen, SVN, AMUS",Untitled,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
662,12,1,Aleksi Perälä,UK74R1513080,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
663,13,1,XY0815,Tool Matter,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
664,14,1,ERP,Vox Automaton,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
665,15,1,Miss Modular,Earplug,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
666,16,1,Shake,March Into Darkness,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
667,17,1,DJ Skull,The Drum,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
668,18,1,Frankie Bones,Pure Ecstasy,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
669,19,1,Woody McBride,Dr J,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
670,20,1,Run DMC vs Jason Nevins,It's Like That,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
671,21,1,Truss & Sync 24,Tri,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
672,22,1,Versalife,QU_AD,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
673,23,1,Function,Function Sampler 1,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
674,24,1,EQD,Untitled,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
675,25,1,Oliver Ho,Magic,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
676,26,1,Rhythm & Sound + Jah Cotton,Dem Never Know,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
677,27,1,Reinhold Friede,Performed By Zeitkratzer,"2017-07-09 - Objekt @ Freerotation, Baskerville Hall, Wales"
678,1,1,Vita,The Ultimate Collapsing,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
679,2,1,Blow,Cutter,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
680,3,1,Hodge,Prototype Fear,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
681,4,1,Beau Wanzer,Balls Of Steel,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
682,5,1,Chekov,Rotlicht,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
683,6,1,Funkinevil,Night,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
684,7,1,Lory D,Suoneria,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
685,8,1,Rhythm Invention,Can't Take It,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
686,9,1,Objekt,Theme From Q,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
687,10,1,Juan Atkins & Moritz Von Oswald,Concave 2,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
688,11,1,?,Concave 2,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
689,12,1,Marcel Dettmann,Iso,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
690,13,1,Late Night Approach,Clarence Mews,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
691,14,1,Separate Minds,1st Bass,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
692,15,1,Rude 66,Blood Is Blood,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
693,16,1,Bad Cop Bad Cop,Life On Stage,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
694,17,1,Secret Cinema,House 22,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
695,18,1,Air Max '97,Thrall,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
696,19,1,Robert Hood,Razr,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
697,20,1,Sync 24 & Deixis,Haunted World,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
698,21,1,Treatment,Untitled,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
699,22,1,Truncate,Modify,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
700,23,1,DJ Rush,Look And See,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
701,24,1,?,Look And See,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
702,25,1,G Flame,A Little Stronger,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
703,26,1,Birdland,Can U Dance To My Edit?,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
704,27,1,Fraxinus,Stone Drums,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
705,28,1,Japanese Telecom,Cigarette Lighter,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
706,29,1,Hookian Mindz,Freshmess,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
707,30,1,?,Freshmess,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
708,31,1,Sonar Base,The Deadly Storms Of Uranus,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
709,32,1,The Exaltics,The Passenger,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
710,33,1,Doubledutch,Launch Detected,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
711,34,1,Seldom Seen,?,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
712,35,1,Radioactive Man,Go Ahead London,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
713,36,1,Objekt,Ganzfeld,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
714,37,1,B. Calloway,No Techno Like Mine,"2017-08-25 - Objekt @ Dekmantel Selectors, Tisno, Croatia"
